ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,,Address,Delivery time,Food type,,,,,,,,,,,,,,,,,,,,,,
90005,Vesu,Surat,Neo Politan Pizza - Vesu,300,3.7,20,,Prime Shoppers Vesu,55,Pizzas,Fast Food,,,,,,,,,,,,,,,,,,,,,
90053,Usmanpura,Ahmedabad,Sanman Hotel,450,4.1,20,,Ashram Road,36,Indian,,,,,,,,,,,,,,,,,,,,,,
90109,Santacruz East,Mumbai,Shiv Sai Bhelpuri,300,2.9,80,,S'Cruz Bandra East,49,Fast Food,,,,,,,,,,,,,,,,,,,,,,
90696,Anna Nagar,Chennai,Firangi Falooda,200,2.9,80,,Anna Nagar,65,Cafe,Beverages,,,,,,,,,,,,,,,,,,,,,
91168,Bidhannagar,Kolkata,Icy Fusion,300,4.3,20,,Opposite Biddhannagr College Near City Center 1,59,Ice Cream,,,,,,,,,,,,,,,,,,,,,,
91536,Gidc Naroda,Ahmedabad,Kamal'S Restaurant,350,3.6,20,,Naroda,84,Indian,North Indian,,,,,,,,,,,,,,,,,,,,,
91682,Choolai,Chennai,Kolkata Express,200,2.9,80,,Choolai,46,Fast Food,Chaat,,,,,,,,,,,,,,,,,,,,,
91930,Ellisbridge,Ahmedabad,Swati Snacks,900,4.5,500,,Ellis Bridge,28,Indian,,,,,,,,,,,,,,,,,,,,,,
92839,Khairtabad,Hyderabad,Kamat Hotel,500,4.3,1000,,Secretariat Road,37,North Indian,South Indian,,,,,,,,,,,,,,,,,,,,,
93153,Adajan,Surat,99 Pancakes,500,4.5,100,,Nr Star Bazar,45,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
93521,Adajan,Surat,Chalman Exotic Locho & Khaman,500,4.2,50,,Adajan Patiya,50,Fast Food,,,,,,,,,,,,,,,,,,,,,,
93539,Anna Nagar,Chennai,Millet Maagic Meal,300,4.5,1000,,Anna Nagar,63,Healthy Food,South Indian,,,,,,,,,,,,,,,,,,,,,
93902,Sanjay Nagar,Surat,Hotel Ashish,150,4,50,,Nr Sardar Market,44,Chinese,Punjabi,,,,,,,,,,,,,,,,,,,,,
94119,Athwa,Surat,Juice Factory,200,4.5,50,,Athwalines,48,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
94415,Ramesh Nagar,Delhi,Choolah (Pure Veg),200,3.6,20,,Club Road Market,73,North Indian,Mughlai,,,,,,,,,,,,,,,,,,,,,
94705,Patel Nagar,Surat,Shree Khodiyar Kathyawadi Dhaba,250,3.9,100,,Opp Lake Garden,52,Gujarati,Punjabi,,,,,,,,,,,,,,,,,,,,,
94717,Malleshwaram,Bangalore,Sai Cafe Veg,250,4.3,100,,10Th Cross Rd,54,South Indian,,,,,,,,,,,,,,,,,,,,,,
94759,Basavanagudi,Bangalore,Roti Ghar,400,4.1,1000,,Gandhi Bazar Main Road,48,Chinese,South Indian,,,,,,,,,,,,,,,,,,,,,
95220,Khadia,Ahmedabad,Shakti - The Sandwich Shop Ratanpole,300,3.8,100,,Kalupur,53,Pizzas,Combo,,,,,,,,,,,,,,,,,,,,,
95223,Ghatkopar East,Mumbai,Jay Ma Shitala Juice Center,100,2.9,80,,Ghatkopar Vikhroli,49,Juices  Desserts  Beverages,,,,,,,,,,,,,,,,,,,,,,
95394,Palanpur Patia,Surat,Br Pizza,250,3.8,20,,Anand Mahal Road,49,Pizzas,Fast Food,,,,,,,,,,,,,,,,,,,,,
95623,Umarwada,Surat,Shakti - The Sandwich Shop,300,3.5,100,,Aaimata Road,40,Fast Food,American,,,,,,,,,,,,,,,,,,,,,
95753,Gulbai Tekra,Ahmedabad,Legends Of Punjab By Pepperazi,700,4.2,20,,Panjrapole,47,North Indian,Thai,,,,,,,,,,,,,,,,,,,,,
95801,Katargam,Surat,Ashish Restaurant-Katargam,500,4.5,100,,Nr Gajera Circle,49,North Indian,Punjabi,,,,,,,,,,,,,,,,,,,,,
95869,Swargate,Pune,Chilling Adda,300,2.9,80,,Shukrawar Peth,35,North Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
95947,Pitam Pura,Delhi,Dosa Corner,250,4.1,50,,Nsp,56,Chinese,South Indian,,,,,,,,,,,,,,,,,,,,,
96048,Pankaj Nagar,Surat,Shree Sai Snacks And Fast Food,200,4.4,500,,Pal,49,South Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
96206,Parvati Paytha,Pune,Kalpana Bhel,100,4.1,20,,Dashabhuja Ganpati Marg,46,Fast Food,,,,,,,,,,,,,,,,,,,,,,
96389,Patel Nagar,Surat,Darshan Restaurant,500,3.9,20,,Nr Gajera Circle,48,North Indian,,,,,,,,,,,,,,,,,,,,,,
96511,Ashok Nagar,Bangalore,Oye Kulcha!,200,2.9,80,,Magrath Road,37,North Indian,Punjabi,,,,,,,,,,,,,,,,,,,,,
96579,Hadapsar,Pune,Deepa'S Mess,200,4.4,100,,Magarpatta,73,Indian,,,,,,,,,,,,,,,,,,,,,,
96772,Bidhannagar,Kolkata,Chennai Square,500,4.6,1000,,Broadway Mall Carnival Cinemas & Big Bazaar Building Block Ib,59,South Indian,,,,,,,,,,,,,,,,,,,,,,
97063,Adajan,Surat,Cake It Out,300,4.5,100,,Nr Mahalaxmi Temple,47,Desserts,Ice Cream,,,,,,,,,,,,,,,,,,,,,
97115,Ambawadi,Ahmedabad,Gita Samosa Centre,250,4.3,100,,Ambavadi,34,Snacks,Fast Food,,,,,,,,,,,,,,,,,,,,,
97131,Varachha,Surat,Bs Mysore Dosa,200,3.8,50,,Lh Road,44,Fast Food,Chinese,,,,,,,,,,,,,,,,,,,,,
97147,Uttran,Surat,B & G Food Campus,200,3.7,20,,Utran,44,Fast Food,,,,,,,,,,,,,,,,,,,,,,
97170,Teynampet,Chennai,Snofield,250,4.5,50,,Royapettah,54,Ice Cream,,,,,,,,,,,,,,,,,,,,,,
97272,Shivajinagar,Pune,Ramsar Bakery,150,4.1,100,,Shivaji Nagar,27,Desserts,Fast Food,,,,,,,,,,,,,,,,,,,,,
97301,Ghorpadi,Pune,Ganesh Bhavan Sweets And Snacks,100,4.4,100,,B.T. Kawade Road,49,Fast Food,Sweets,,,,,,,,,,,,,,,,,,,,,
97724,Kothrud,Pune,Hari Om Juice Bar,200,2.9,80,,Kothrud,48,Fast Food,Beverages,,,,,,,,,,,,,,,,,,,,,
98251,Kurla,Mumbai,Food Wonder Snacks And Chaat,350,2.9,80,,Ghatkopar Vikhroli,39,North Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
98926,Ghatkopar,Mumbai,Jhama Sweets,150,4.4,100,,Ghatkopar East,37,Sweets,Chaat,,,,,,,,,,,,,,,,,,,,,
99161,Mylapore,Chennai,Vb Sweets And Snacks,200,2.9,80,,Mylapore,64,Sweets,Snacks,,,,,,,,,,,,,,,,,,,,,
99291,Ellisbridge,Ahmedabad,Hari Om Chole Puri,300,4.2,100,,Ellis Bridge,31,North Indian,,,,,,,,,,,,,,,,,,,,,,
99672,Vastrapur,Ahmedabad,Rudu Kathiawad,200,3.3,100,,Vastrapur,47,Gujarati,Punjabi,,,,,,,,,,,,,,,,,,,,,
99734,Hirabaugh,Surat,Chakabhai Bhelwala,100,4.1,50,,Hirabaug,52,Fast Food,,,,,,,,,,,,,,,,,,,,,,
99886,Rohini,Delhi,New Punjabi Dhaba,300,3.3,50,,Rohini,47,North Indian,,,,,,,,,,,,,,,,,,,,,,
99983,Memnagar,Ahmedabad,Roti Da Wraps,250,4.1,20,,Himalaya Mall Gurukul,44,Snacks,Fast Food,,,,,,,,,,,,,,,,,,,,,
100139,Kurla,Mumbai,Sweet Bengal,150,4.7,50,,Maganlal Nathu Road,30,Sweets,Indian,,,,,,,,,,,,,,,,,,,,,
100599,Laxmi Encleve - Katargam,Surat,Shubh Laxmi,400,4.1,100,,Katargam - Laxmi Enclave,55,Fast Food,Chaat,,,,,,,,,,,,,,,,,,,,,
100825,Lake Gardens,Kolkata,New Kalpana Mistanna Bhander,200,4.7,1000,,162/C/408Lake Gardens,75,Desserts,,,,,,,,,,,,,,,,,,,,,,
101420,Kalighat,Kolkata,Maharani,400,4.6,1000,,Sarat Bose Road,57,Fast Food,,,,,,,,,,,,,,,,,,,,,,
101442,Kothrud,Pune,Shri Swami Samartha Pure Veg,450,3.7,1000,,Kothrud,54,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
101484,Uppal,Hyderabad,Hotel Surabhi Udupi Veg,150,4.2,1000,,Venkateshwara Colony,58,South Indian,,,,,,,,,,,,,,,,,,,,,,
102324,Jayanagar,Bangalore,Kapoor'S Cafe,500,4.1,500,,Opposite To Reliance Fresh,51,North Indian,,,,,,,,,,,,,,,,,,,,,,
103057,Beleghata,Kolkata,Crazy 4 Cakes,200,3.9,20,,Subhas Sarobar Park,44,Desserts  Bakery  Fast Food,,,,,,,,,,,,,,,,,,,,,,
104122,Jam Bagh,Hyderabad,Scoops Tiffin,100,4.2,100,,Begum Bazaar,31,South Indian,,,,,,,,,,,,,,,,,,,,,,
104124,Kachiguda,Hyderabad,Shree Ganesh Darshini,150,3.6,100,,Barkatpura,30,South Indian,,,,,,,,,,,,,,,,,,,,,,
104306,Shivajinagar,Pune,Green Signal.,500,4.4,20,,Deccan Gymkhana,44,Chinese,Continental,,,,,,,,,,,,,,,,,,,,,
104317,Krishan Vihar,Delhi,Apni Rasoi,300,4,100,,Budh Vihar,35,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
104342,New Textile Market,Surat,P. Hotel Bhagat Tarachand,400,4.1,100,,New Textile Market,39,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
104519,Pankaj Nagar,Surat,Mahalakshya Live Ice Cream & Thick Shakes,150,4.4,500,,Palanpur Jakatnaka,50,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
104769,Tagore Garden Extension,Delhi,Tite Da Dhaba,200,4.1,1000,,Ragubir Nagarshivaji College Road,64,North Indian,,,,,,,,,,,,,,,,,,,,,,
105167,Shivaji Nagar,Bangalore,Bhartiya Jalpan,270,4.3,500,,Commercial Street,40,North Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
105280,Pal Gam,Surat,The Galaxy Revolving Restaurant,800,4.3,50,,Pal,58,Fast Food,Chinese,,,,,,,,,,,,,,,,,,,,,
105291,Naranpura,Ahmedabad,Anand Bhajipav And Pulav,300,3.7,20,,Naranpura,40,Fast Food,North Indian,,,,,,,,,,,,,,,,,,,,,
105296,Gopipura,Surat,Jai Shankar Lassi,100,4.3,20,,Nr Gujarat Mitra Press Chowk,31,Beverages,,,,,,,,,,,,,,,,,,,,,,
105418,Nangloi,Delhi,Banke Bihari Restaurant,300,3.6,100,,Nangloi,54,Street Food,Desserts,,,,,,,,,,,,,,,,,,,,,
105985,Katargam,Surat,New Maharaja Restaurant,350,2.9,80,,Katargam Darwaja,48,Fast Food,,,,,,,,,,,,,,,,,,,,,,
106021,Vesu,Surat,La Pizza Treno,600,2.9,80,,Vesu,58,Italian,,,,,,,,,,,,,,,,,,,,,,
106025,Surat,Surat,Hotel Modern,300,4,100,,Hira Moti Market,39,Punjabi,Rajasthani,,,,,,,,Indian,North Indian,Beverages,,,,,,,,,,,
106033,Karve Nagar,Pune,Potoba,300,4.4,500,,Kothrud,55,Maharashtrian,North Indian,,,,,,,,,,,,,,,,,,,,,
106049,Adajan,Surat,The Foodiez Point,200,3.9,20,,Opp Gail Tower,46,Chinese,Combo,,,,,,,,,,,,,,,,,,,,,
106249,Kasba,Kolkata,New Shiv Namkeen And Sweets,150,4.4,50,,Kasba,64,Sweets  Indian,,,,,,,,,,,,,,,,,,,,,,
106402,Paldi,Ahmedabad,Shriram Dabeli Vada Pav,200,4.4,20,,Paldi,37,Fast Food,,,,,,,,,,,,,,,,,,,,,,
106424,Ayanavaram,Chennai,Siva'S Foodie Paradise,99,2.9,80,,Ayanavaram,55,Fast Food,,,,,,,,,,,,,,,,,,,,,,
106745,Santacruz East,Mumbai,Chutney Plus,300,3.9,20,,Bandra West,35,Fast Food,South Indian,,,,,,,,,,,,,,,,,,,,,
106756,Kurla,Mumbai,One More Bite,200,2.9,80,,Kurla,43,Bakery,Desserts,,,,,,,,,,,,,,,,,,,,,
106988,Amroli,Surat,Tulsi Restaurant Amroli,500,4.3,100,,Amroli,54,North Indian,,,,,,,,,,,,,,,,,,,,,,
106990,Adajan,Surat,Happyiezz,300,2.9,80,,Nr Income Tax Office,47,Snacks,Beverages,,,,,,,,,,,,,,,,,,,,,
107046,Ellisbridge,Ahmedabad,Mahalaxmi Pav Bhaji,200,4.3,500,,C G Road,28,North Indian,,,,,,,,,,,,,,,,,,,,,,
107301,Koramangala,Bangalore,Yum In My Tum,200,3.9,500,,Koramangala,54,Chinese,Continental,,,,,,,,Healthy Food,,,,,,,,,,,,,
107488,Hirabaugh,Surat,Sonal Bhel & Fast Food,100,3.9,100,,Hirabaug,51,Fast Food,,,,,,,,,,,,,,,,,,,,,,
107646,Ellisbridge,Ahmedabad,Honest,350,4.3,100,,C G Road,32,North Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
107695,Jayanagar,Bangalore,Tea Villa Cafe,1000,4.2,50,,Jayanagar,50,Chinese,Continental,,,,,,,,,,,,,,,,,,,,,
107741,Himayatnagar,Hyderabad,Hotel Akshaya,300,4.3,500,,Road 7,33,South Indian,North Indian,,,,,,,,,,,,,,,,,,,,,
108098,Shanti Nagar,Bangalore,The Bangalore Cafe,400,4.1,100,,4 Kh Road,40,North Indian,Chaat,,,,,,,,,,,,,,,,,,,,,
108343,Satellite,Ahmedabad,Chhaswala,200,4.6,100,,Satellite,38,Beverages,Desserts,,,,,,,,,,,,,,,,,,,,,
108791,Range Hills,Pune,Aaoji Khhaoji,500,4,50,,Bopodi,60,North Indian,,,,,,,,,,,,,,,,,,,,,,
108879,Ellisbridge,Ahmedabad,Jay Jalaram Parotha House,250,3.9,100,,Ashram Road,29,North Indian,,,,,,,,,,,,,,,,,,,,,,
108893,Navjivan,Ahmedabad,Jay Shree Jalaram Parotha House,200,2.8,20,,Naranpura,45,Indian,,,,,,,,,,,,,,,,,,,,,,
108986,Narayanguda,Hyderabad,Nic Natural Ice Creams,120,4.5,1000,,Kmit,23,Ice Cream,Desserts,,,,,,,,,,,,,,,,,,,,,
109194,Varachha,Surat,New Taj Mahal Restaurant,180,3.7,100,,Kolsawad,41,Punjabi,Chinese,,,,,,,,,,,,,,,,,,,,,
109781,Chembur,Mumbai,Jeevan Boarding House,150,4.5,100,,Chembur,42,Thalis,Indian,,,,,,,,,,,,,,,,,,,,,
110129,Chembur,Mumbai,Amul Ice Cream Parlour,200,4.5,50,,Chembur,40,Ice Cream,,,,,,,,,,,,,,,,,,,,,,
110312,Kurla West,Mumbai,Cakeology,300,4,100,,Kurla,31,Desserts,Bakery,,,,,,,,,,,,,,,,,,,,,
110580,Odhav,Ahmedabad,Jay Shree Sanskar Ice Cream And Lassi Corner,200,4.4,50,,Laldarwaja,47,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
110634,Navrangpura,Ahmedabad,Prem Mewada Ice Cream,250,4.2,100,,Navrangpura,36,Ice Cream,Beverages,,,,,,,,,,,,,,,,,,,,,
110741,Himayatnagar,Hyderabad,Seeta Fruit Juice Centre,200,3.4,100,,Himayath Nagar,37,Ice Cream  Beverages,,,,,,,,,,,,,,,,,,,,,,
110742,Afzal Gunj,Hyderabad,Jalebiwalas Mithai Bhandar,300,3.8,50,,Begum Bazaar,38,Desserts  Bakery,,,,,,,,,,,,,,,,,,,,,,
110747,Feelkhana,Hyderabad,Hotel Mansingh,250,4,20,,Begum Bazaar,38,North Indian,South Indian,,,,,,,,,,,,,,,,,,,,,
110751,Khairtabad,Hyderabad,Sri Balaji Mithai Bhandar,300,4.3,100,,Saifabad,32,Sweets  Desserts  Beverages,,,,,,,,,,,,,,,,,,,,,,
111033,Bhowanipore,Kolkata,Sharma Jalpan,100,4.1,100,,Near Khalsa High School,55,Snacks  Fast Food,,,,,,,,,,,,,,,,,,,,,,
111494,Bidhannagar,Kolkata,Kouzina Marine,1000,4.1,100,,Sector 1 Salt Lake,60,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
111495,Tingre Nagar,Pune,Cafe U N Me,400,2.9,80,,Vishrantwadi,75,Desserts,Fast Food,,,,,,,,,,,,,,,,,,,,,
111563,Perambur,Chennai,Makers Of Milkshakes,300,3.8,50,,Perambur,59,Beverages,Desserts,,,,,,,,,,,,,,,,,,,,,
111619,Sion,Mumbai,Delight Punjabi Kulfi & Cold Drinks,300,4.3,100,,G.T.B Nagar,47,Desserts,,,,,,,,,,,,,,,,,,,,,,
111637,Abids,Hyderabad,Gafoor Ice Cream,200,3.7,20,,Mj Market,34,Ice Cream,Desserts,,,,,,,,,,,,,,,,,,,,,
112136,Washermanpet,Chennai,Hotel Parijatha - G.A Road,300,4.4,500,,Washermenpet,55,North Indian,South Indian,,,,,,,,,,,,,,,,,,,,,
112202,Sadashiv Peth,Pune,The Habit,150,2.9,80,,Sadashive Peth,52,Fast Food,,,,,,,,,,,,,,,,,,,,,,
112991,Triplicane,Chennai,Sarmani Veg Restaurant,300,4.4,100,,Royapettah,47,South Indian,North Indian,,,,,,,,,,,,,,,,,,,,,
113037,Khairtabad,Hyderabad,Us Live Pops,150,4.8,50,,Begum Bazaar Main Road,50,American,,,,,,,,,,,,,,,,,,,,,,
113043,Begum Bazar,Hyderabad,Simrats Dhaba,300,4.1,100,,Begum Bazaar Main Road,31,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
113368,Abids & Koti,Hyderabad,Balaji Vishnu Sweet House,150,2.9,80,,Esamiya Bazaar,29,Sweets,,,,,,,,,,,,,,,,,,,,,,
114033,Egmore,Chennai,The Patiala House,600,4.3,1000,,Chetpet,44,North Indian,,,,,,,,,,,,,,,,,,,,,,
114318,Ambawadi,Ahmedabad,Tea Post,200,4.5,100,,Ambavadi,32,Fast Food,,,,,,,,,,,,,,,,,,,,,,
114462,Palanpur,Surat,Helli & Chilli Chinese,250,3.9,20,,Palanpur Canal Road,61,Chinese,,,,,,,,,,,,,,,,,,,,,,
114912,Paldi,Ahmedabad,Paldi Juice Corner,150,4.1,100,,Paldi,25,Beverages,Juices,,,,,,,,,,,,,,,,,,,,,
114922,Memnagar,Ahmedabad,Cafe Hideout,300,2.9,80,,Memnagar,50,Cafe,Fast Food,,,,,,,,,,,,,,,,,,,,,
114937,Surat,Surat,Thali Junction,150,3.6,100,,Althan,37,Thalis,Chinese,,,,,,,,,,,,,,,,,,,,,
115070,Paikpara,Kolkata,Rakshit Sweets,100,4.4,1000,,Tala Park,59,Sweets,Snacks,,,,,,,,,,,,,,,,,,,,,
115073,Bhowanipore,Kolkata,Ice-O-Metry,250,3.7,20,,Near - Landsdowne Paddapukur,68,Desserts,Ice Cream,,,,,,,,,,,,,,,,,,,,,
116825,Erandwane,Pune,Shri Chaturshringi Mata Snacks Center,200,4.2,500,,Erandwane,40,Indian,,,,,,,,,,,,,,,,,,,,,,
117012,Shivajinagar,Pune,Poona Food Truck,300,4.4,50,,Shivaji Nagar,49,Continental,Fast Food,,,,,,,,,,,,,,,,,,,,,
117138,Varachha,Surat,Best Western-Yuvraj,200,2.9,80,,Gulambaba Compound,50,Punjabi,Chinese,,,,,,,,,,,,,,,,,,,,,
117182,Perambur,Chennai,Soupman Shop,150,4.1,100,,Perambur,59,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
117363,Kachiguda,Hyderabad,Makers Of Milkshakes,300,4.3,50,,Station Road,27,Beverages,,,,,,,,,,,,,,,,,,,,,,
117500,Khokhra,Ahmedabad,Laxmi Idli Vada Centre,200,3.4,20,,Khokhra Maninagar East,46,South Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
117548,Old Wadaj,Ahmedabad,Ashray,550,2.9,80,,Subhash Bridge,49,Chinese,North Indian,,,,,,,,,,,,,,,,,,,,,
117791,Nanpura,Surat,La Pino'Z Pizza,300,4.2,1000,,Old Rto Nanpura,32,Pizzas,Italian,,,,,,,,,,,,,,,,,,,,,
117881,Nungambakkam,Chennai,Karachi Bakery And Cafe,600,4.4,1000,,Nugambakkam,48,Snacks,North Indian,,,,,,,,,,,,,,,,,,,,,
117904,Chickpet,Bangalore,Homese Just Veg,200,2.9,80,,K.G. Road,52,South Indian,North Indian,,,,,,,,,,,,,,,,,,,,,
118357,Kachiguda,Hyderabad,Lassi Shop,100,3.1,50,,Kachiguda,31,Juices,Ice Cream,,,,,,,,,,,,,,,,,,,,,
118546,Chembur,Mumbai,Chelaram Farsan,100,4.4,100,,Chembur,48,Snacks  Sweets,,,,,,,,,,,,,,,,,,,,,,
118717,University Area,Ahmedabad,Nini'S Kitchen,1000,4.4,100,,Vastrapur,39,North Indian,Italian,,,,,,,,,,,,,,,,,,,,,
118742,Isanpur,Ahmedabad,Kutchi Karnavati,100,3.5,20,,Isanpur,43,Fast Food,Pizzas,,,,,,,,,,,,,,,,,,,,,
118818,Kadugondanahalli,Bangalore,Vijayalakshmi Veg,100,4.3,100,,Nagavara Main Road,56,Chinese,South Indian,,,,,,,,,,,,,,,,,,,,,
118906,Parvat Patiya,Surat,Kutchi King,100,3.4,20,,Opp Dr World,40,Fast Food,,,,,,,,,,,,,,,,,,,,,,
119009,Tiretti,Kolkata,Banchharam'S,150,4.4,100,,Burrabazar,37,Sweets  Desserts,,,,,,,,,,,,,,,,,,,,,,
119014,Udhna,Surat,Ashish Ii Restaurant,400,4.5,20,,Althan,33,North Indian,Punjabi,,,,,,,,,,,,,,,,,,,,,
119436,Noble Nagar Tenament,Ahmedabad,Shri Chamunda Bhojnalaya & Kathiyawadi Dhaba & Punjabi,300,4,100,,Galaxy Complex Naroda,83,Combo,Thalis,,,,,,,,,,,,,,,,,,,,,
119567,Vesu,Surat,Hajoori'S Kulfi,150,2.9,80,,Vip Road Vesu,51,Desserts,,,,,,,,,,,,,,,,,,,,,,
119585,Ganj Peth,Pune,Milan Pure Veg Restaurant,220,4.4,50,,Bhavani Peth,34,Indian,,,,,,,,,,,,,,,,,,,,,,
119596,Padmarao Nagar,Hyderabad,Balaji Papalal Mithai Wala,200,4.2,50,,Seethafalmandi,53,Sweets,Desserts,,,,,,,,,,,,,,,,,,,,,
120023,Gandhi Nagar,Bangalore,M/S. Sukhsagar Hotel Gandhinagar,200,4.2,50,,Gandhinagar,46,North Indian,,,,,,,,,,,,,,,,,,,,,,
120100,Paschim Vihar,Delhi,Sgf - Spice Grill Flame (Paschim Vihar),250,3.7,100,,Paschim Vihar,54,North Indian,Fast Food,,,,,,,,,,,,,,,,,,,,,
120118,Narol,Ahmedabad,Havmor - The Eatery.,400,4.1,20,,Narol,54,Street Food,Desserts,,,,,,,,,,,,,,,,,,,,,
121084,Cambridge Layout,Bangalore,Sendhoor Coffee,200,4.3,1000,,Indiranagar,46,South Indian,Indian,,,,,,,,,,,,,,,,,,,,,
121172,West Marredpally,Hyderabad,Sindh Sahib,200,4.5,100,,Lic Colony,78,Indian,,,,,,,,,,,,,,,,,,,,,,
121189,Ambawadi,Ahmedabad,Jalaram Parotta House,200,3.9,100,,Bopal,37,North Indian,Gujarati,,,,,,,,,,,,,,,,,,,,,
121212,Hatkeshwar,Ahmedabad,Surbhi Restaurant,350,4.3,50,,Sabarmati,44,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
121267,Vastrapur,Ahmedabad,Gajanand Pauva House,200,4.5,100,,Vastrapur,38,Street Food,Snacks,,,,,,,,,,,,,,,,,,,,,
121328,Singanpor,Surat,Thakkar'S- Hotel Jalaram Kathiyawadi,200,4.1,100,,Nr D-Mart,52,Punjabi,Chinese,,,,,,,,,,,,,,,,,,,,,
121478,Ellisbridge,Ahmedabad,La Patron Cafe,600,3.8,100,,C G Road,35,Mexican,Mediterranean,,,,,,,,,,,,,,,,,,,,,
121732,Kurla,Mumbai,Om Sai Juice And Fast Food,250,3.9,50,,Chembur,38,Fast Food,Beverages,,,,,,,,,,,,,,,,,,,,,
121809,Vishala,Ahmedabad,Punjabi Point,250,4.1,20,,Vasna,45,North Indian,,,,,,,,,,,,,,,,,,,,,,
121913,Rohini,Delhi,Vinayak Restaurant,200,2.9,80,,Rohini,48,Chinese,,,,,,,,,,,,,,,,,,,,,,
121985,Andheri East,Mumbai,Munna Bhel Puri House,99,3.9,100,,Kurla Road,58,Chaat,,,,,,,,,,,,,,,,,,,,,,
122371,Visharant Wadi,Pune,Srushti Garden (Pure Veg),300,3.8,50,,Vishrantwadi,64,Indian,,,,,,,,,,,,,,,,,,,,,,
122399,Yousufguda,Hyderabad,4In Natural Fruit Juice,250,4,50,,Srinagar Colony,69,Juices  Healthy Food,,,,,,,,,,,,,,,,,,,,,,
122651,T. Nagar,Chennai,Mr. Papdi,400,4.2,50,,T Nagar,69,North Indian,Chaat,,,,,,,,,,,,,,,,,,,,,
122882,Dilsukhnagar,Hyderabad,Sri Sai Raghavendra Udupi Veg,100,4.1,1000,,Krishnaveni Nagar,45,South Indian,Juices,,,,,,,,,,,,,,,,,,,,,
122888,Kilpauk,Chennai,Feastinn,250,4.4,20,,Kilpauk,51,North Indian,Chaat,,,,,,,,,,,,,,,,,,,,,
122891,Malleshwaram,Bangalore,Malleshwaram Dose Corner,120,4.4,500,,Malleshwaram,54,South Indian,Snacks,,,,,,,,,,,,,,,,,,,,,
122905,T. Nagar,Chennai,Bhakshana By Paati Veedu,600,4.5,100,,Paati Veedu T.Nagar,69,South Indian,Indian,,,,,,,,,,,,,,,,,,,,,
123664,Athwa,Surat,Madras Dosa Center,200,2.9,80,,City Light,44,Fast Food,,,,,,,,,,,,,,,,,,,,,,
123798,Kodambakkam,Chennai,Hot Chappathies,180,4.1,1000,,Kodambakam,77,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
123971,Kankurgachi,Kolkata,Krazy For Chocolates-Kankurgachi,300,4.4,100,,Vip Market,39,Desserts  Bakery,,,,,,,,,,,,,,,,,,,,,,
124053,Bandra East,Mumbai,Nic Natural Ice Creams,120,4.6,100,,Hsg Society,37,Ice Cream  Desserts,,,,,,,,,,,,,,,,,,,,,,
124391,Ellisbridge,Ahmedabad,Urban Foods,100,2.9,20,,Law Garden,35,North Indian,Punjabi,,,,,,,,,,,,,,,,,,,,,
124585,Sector 15 Rohini,Delhi,Gurdass Man Dhaba,300,3.9,100,,Rohini,49,Indian,,,,,,,,,,,,,,,,,,,,,,
124605,Majura Gate,Surat,Radhakrishna Restaurant,200,4.2,50,,Majura Gate,29,North Indian,,,,,,,,,,,,,,,,,,,,,,
124728,Feelkhana,Hyderabad,Jashan Juice And Pizza One,150,4.2,100,,Begum Bazaar,32,Beverages,Juices,,,,,,,,,,,,,,,,,,,,,
124751,Bhowanipore,Kolkata,Chettys Corner,200,4.7,50,,Justice Chandramahadeb Road Sreepally Bhowanipore,64,Fast Food,,,,,,,,,,,,,,,,,,,,,,
125137,Sector 14 Rohini,Delhi,The Waffle Co.,200,4.2,100,,Prashant Vihar,49,Ice Cream,Desserts,,,,,,,,,,,,,,,,,,,,,
125149,Salabatpura,Surat,Hira Mistan & Restaurant,300,3.9,20,,Salabatpura,29,Punjabi,Chinese,,,,,,,,,,,,,,,,,,,,,
126017,Rohini,Delhi,Dev Kitchen,200,2.9,80,,Sector-9 Rohini,50,North Indian,Chinese,,,,,,,,,,,,,,,,,,,,,
126067,Navrangpura,Ahmedabad,Shree Krishna Cold Drinks & Dairy Farm,100,4.1,20,,Panjrapole Cross Road,31,Desserts,Beverages,,,,,,,,,,,,,,,,,,,,,
126707,Satellite,Ahmedabad,Hari Om Centre,200,3.8,100,,Mansi Cross Road,39,North Indian,Gujarati,,,,,,,,,,,,,,,,,,,,,
